Date,High,Low,Open,Close,Volume,Adj Close,MA_5days,MA_20days,MA_240days,K_value,D_value,J_value,KDJ_金叉死叉,RSI6,RSI12
1999-12-31,4082.3701171875,4032.330078125,4056.989990234375,4069.31005859375,762980000,4069.31005859375,,,,,,,,,
2000-01-03,4192.18994140625,3989.7099609375,4186.18994140625,4131.14990234375,1510070000,4131.14990234375,,,,,,,,,
2000-01-04,4073.25,3898.22998046875,4020.0,3901.68994140625,1511840000,3901.68994140625,,,,,,,,,
2000-01-05,3924.2099609375,3734.8701171875,3854.35009765625,3877.5400390625,1735670000,3877.5400390625,,,,,,,,,
2000-01-06,3868.760009765625,3715.6201171875,3834.43994140625,3727.1298828125,1598320000,3727.1298828125,3941.36396484375,,,,,,,,
2000-01-07,3882.669921875,3711.090087890625,3711.090087890625,3882.6201171875,1634930000,3882.6201171875,3904.0259765625,,,,,,,,
2000-01-10,4072.360107421875,3958.830078125,4002.22998046875,4049.669921875,1691710000,4049.669921875,3887.72998046875,,,,,,,48.754430545947315,
2000-01-11,4066.659912109375,3904.820068359375,4031.3798828125,3921.18994140625,1694460000,3921.18994140625,3891.62998046875,,,,,,,40.77972833959302,
2000-01-12,3950.97998046875,3834.530029296875,3950.949951171875,3850.02001953125,1525900000,3850.02001953125,3886.1259765625,,,28.877566813915667,28.877566813915667,28.87756681391567,,36.78063216319642,
2000-01-13,3957.469970703125,3858.219970703125,3915.139892578125,3957.2099609375,1476970000,3957.2099609375,3932.1419921875,,,42.24567831380022,36.898433713846394,52.94016751370786,金叉,46.29855692234367,
2000-01-14,4091.949951171875,4045.719970703125,4045.719970703125,4064.27001953125,1656630000,4064.27001953125,3968.47197265625,,,66.16037154233234,50.759351632602886,96.96241136179125,,54.50748986945373,
2000-01-18,4148.0,4053.2099609375,4059.64990234375,4130.81005859375,1585230000,4130.81005859375,3984.7,,,78.5825283583424,62.316671195602375,111.11424268382244,,59.163232170029765,
2000-01-19,4164.64990234375,4084.72998046875,4116.27001953125,4151.2900390625,1652210000,4151.2900390625,4030.72001953125,,,85.67364247454779,71.28309144960511,114.45474452443312,,60.650588438637186,53.1791949107129
2000-01-20,4227.35009765625,4143.60986328125,4205.06005859375,4189.509765625,1851300000,4189.509765625,4098.61796875,,,88.23031426201695,77.47583602617064,109.73927073370959,,63.61807401499772,54.64586476910104
2000-01-21,4238.0,4168.2998046875,4236.64990234375,4235.39990234375,1923680000,4235.39990234375,4154.25595703125,,,92.16926934684204,82.67812494835104,111.15155814382405,,67.18382755235523,56.433450943181796
2000-01-24,4303.14990234375,4095.31005859375,4290.3798828125,4096.080078125,1989050000,4096.080078125,4160.61796875,,,79.55840238841661,81.59599437918742,75.48321840687501,死叉,49.506918033291925,49.9174038611455
2000-01-25,4167.6298828125,4028.510009765625,4124.75,4167.41015625,1743630000,4167.41015625,4167.93798828125,,,76.6410979620923,79.90025209174489,70.12278970278712,,56.53340499852546,52.95158132965313
2000-01-26,4174.72021484375,4069.909912109375,4174.72021484375,4069.909912109375,1717000000,4069.909912109375,4151.661962890625,,,66.78252418259389,75.45051080030466,49.44655094717237,,46.02741073814696,48.56432446630387
2000-01-27,4140.08984375,3973.590087890625,4120.5,4039.56005859375,1798460000,4039.56005859375,4121.672021484375,,,51.011892063843895,67.20902456812017,18.617627055291337,,43.03973316060265,47.23533783987089
2000-01-28,4048.31005859375,3856.22998046875,4010.139892578125,3887.070068359375,1616370000,3887.070068359375,4052.0060546875,4019.9419921875,,36.19391567264814,56.79035463571125,-4.9989622534780835,,30.933436006168392,41.07438818316097
2000-01-31,3940.4599609375,3748.030029296875,3873.840087890625,3940.35009765625,1507630000,3940.35009765625,4020.86005859375,4013.493994140625,,35.674870718995486,49.71550779885898,7.593596559268491,,38.21956845292948,43.86516290159052
2000-02-01,4053.159912109375,3911.840087890625,3961.070068359375,4051.97998046875,1398240000,4051.97998046875,3997.7740234375,4009.535498046875,,42.05641732169061,47.153702207050486,31.86184755097085,,51.17068242976255,49.348188077213685
2000-02-02,4125.75,4051.43994140625,4059.030029296875,4073.9599609375,1527880000,4073.9599609375,3998.584033203125,4018.1489990234377,,47.621464361197276,47.309979809737726,48.24443346411638,金叉,53.47514316433619,50.389067816303644
2000-02-03,4211.06005859375,4085.530029296875,4134.64990234375,4210.97998046875,1722330000,4210.97998046875,4032.868017578125,4034.82099609375,,59.5646233166885,51.401089442927,75.8916910642115,,65.61463000576983,56.472081002619554
2000-02-04,4294.83984375,4229.2001953125,4242.14990234375,4244.14013671875,1751450000,4244.14013671875,4104.28203125,4060.6715087890625,,69.96299988942707,57.594679166130874,94.69964133601945,,68.03666886427844,57.83696073060901
2000-02-07,4321.9599609375,4244.740234375,4274.02978515625,4321.77001953125,1625540000,4321.77001953125,4180.566015625,4082.62900390625,,79.97107349163947,65.05852760919738,109.79616525652366,,73.31674129370131,60.96306269319961
2000-02-08,4428.47998046875,4370.009765625,4370.009765625,4427.5,1971180000,4427.5,4255.67001953125,4101.5205078125,,86.60236716513194,72.24304834811548,115.32100479916488,,78.98929831341358,64.83669745813975
2000-02-09,4460.759765625,4362.740234375,4460.18017578125,4363.240234375,1775590000,4363.240234375,4313.52607421875,4123.623022460937,,86.50736954228124,76.99925240637634,105.52360381409102,,68.38624400329473,60.834293257077846
2000-02-10,4485.669921875,4357.68994140625,4390.16015625,4485.6298828125,1813590000,4485.6298828125,4368.4560546875,4155.403515625,,91.00400520772737,81.6684394457339,109.67513673171436,,75.80819129560992,65.28665675802615
2000-02-11,4489.7900390625,4360.5400390625,4489.330078125,4395.4501953125,1738590000,4395.4501953125,4398.71806640625,4177.31552734375,,88.5612817528455,83.96636068178162,97.75112389497326,,62.776913253029946,59.820440005016984
2000-02-14,4435.9599609375,4355.5400390625,4434.3798828125,4418.5498046875,1600850000,4418.5498046875,4418.0740234375,4195.029516601562,,86.9567437336713,84.96324385947582,90.94374348206225,,64.64500749438963,60.739001488080135
2000-02-15,4440.6201171875,4291.10009765625,4415.52001953125,4420.77001953125,1708930000,4420.77001953125,4416.72802734375,4209.527514648437,,85.61335763748102,85.1799613258535,86.48015026073602,,64.84847831631018,60.832888070445776
2000-02-16,4477.64013671875,4413.66015625,4427.18994140625,4427.64990234375,1782130000,4427.64990234375,4429.6099609375,4223.3455078125,,82.46012857041777,84.27331450223133,78.83375670679064,死叉,65.58496830662317,61.14696909068722
2000-02-17,4553.14013671875,4444.75,4483.009765625,4548.919921875,2008440000,4548.919921875,4442.26796875,4241.316015625,,87.85075373846557,85.46582573163101,92.62060975213467,金叉,76.15327005600035,66.33766253719313
2000-02-18,4564.4501953125,4404.60986328125,4563.72021484375,4411.740234375,1898410000,4411.740234375,4445.5259765625,4250.133032226562,,73.27822217649945,81.4032197075454,57.02822711440754,死叉,53.74848192878064,56.948855740148176
2000-02-22,4443.93994140625,4291.009765625,4432.830078125,4382.1201171875,1772290000,4382.1201171875,4438.2400390625,4264.435034179687,,59.95865854067311,74.25494877436849,31.366078073282353,,49.941408280037436,55.11156246480987
2000-02-23,4567.97021484375,4401.3798828125,4406.8798828125,4550.330078125,1892800000,4550.330078125,4464.15205078125,4283.581030273437,,71.18279689174247,73.23089013598178,67.08661040326385,,66.23806680744954,62.58890680075755
2000-02-24,4620.02978515625,4495.2001953125,4583.89013671875,4617.64990234375,1944050000,4617.64990234375,4502.15205078125,4310.968029785156,,80.54747189150653,75.66976344011279,90.30288879429403,金叉,70.80296592409128,65.12522713619784
2000-02-25,4662.93017578125,4576.18994140625,4618.830078125,4590.5,1825500000,4590.5,4510.46806640625,4338.515026855469,,80.54009990741987,77.29321457351647,87.0338705752267,,66.45451178364893,63.23896385904765
2000-02-28,4626.72021484375,4466.419921875,4575.06982421875,4577.85009765625,1798070000,4577.85009765625,4543.6900390625,4373.054028320313,,79.40143627714603,77.99595677022292,82.21239529099225,,64.24830966716377,62.321480319859
2000-02-29,4698.4599609375,4637.169921875,4646.64013671875,4696.68994140625,2088840000,4696.68994140625,4606.60400390625,4410.871020507812,,86.12282999900134,80.70491869907319,96.95865259885764,,73.98482777441322,67.19865829837651
2000-03-01,4796.89990234375,4732.81982421875,4732.81982421875,4784.080078125,2232340000,4784.080078125,4653.35400390625,4447.476025390625,,89.90385312504507,83.77123333313736,102.16909270886049,,79.02542371031795,70.28432671105352
2000-03-02,4829.009765625,4705.4501953125,4816.81005859375,4754.509765625,2137080000,4754.509765625,4680.7259765625,4481.503515625,,88.65337334354112,85.39861445422797,95.1628911221674,,73.26165375417872,67.92562330088724
2000-03-03,4914.7900390625,4813.81982421875,4846.009765625,4914.7900390625,2136530000,4914.7900390625,4745.583984375,4516.694018554687,,92.43558396067849,87.74427203031634,101.81820782140275,,81.86493780047608,73.23654343312657
2000-03-06,4980.14990234375,4887.8798828125,4935.64990234375,4904.85009765625,2015580000,4904.85009765625,4810.983984375,4549.729516601563,,90.62028363664791,88.70294285837274,94.45496519319826,,79.95052308370171,72.42522063029796
2000-03-07,5006.77978515625,4829.8798828125,4991.97021484375,4847.83984375,2156410000,4847.83984375,4841.21396484375,4576.0330078125,,83.94228080472571,87.1160551842494,77.59473204567831,死叉,68.86652033989986,67.73051937485525
2000-03-08,4923.14013671875,4722.14013671875,4920.85986328125,4897.259765625,2020130000,4897.259765625,4863.84990234375,4599.52099609375,,82.53886093130455,85.59032355962557,76.43593567466252,,72.79049568998808,69.5943646516211
2000-03-09,5047.9599609375,4857.56982421875,4913.080078125,5046.85986328125,2006810000,5046.85986328125,4922.319921875,4633.701977539063,,88.29618456863591,86.49227731086634,91.90399908417504,金叉,81.33568558542154,74.46487295692272
2000-03-10,5132.52001953125,5039.35009765625,5060.33984375,5048.6201171875,1992170000,5048.6201171875,4949.0859375,4661.851489257812,,86.55162431648878,86.51205964726654,86.6307536549333,,81.41808351094531,74.51726896211738
2000-03-13,5027.72998046875,4839.259765625,4879.02978515625,4907.240234375,1736270000,4907.240234375,4949.56396484375,4687.440991210938,,73.45104700317057,82.15838859090739,56.03636382769693,死叉,57.11552663307566,63.16156865134695
2000-03-14,5013.490234375,4706.60986328125,4997.31005859375,4706.6298828125,1977820000,4706.6298828125,4921.32197265625,4701.844995117188,,49.0594400983733,71.12540546441888,4.927509366282152,,37.868719904461464,51.10610184925039
2000-03-15,4758.43994140625,4553.919921875,4758.43994140625,4582.6201171875,1937800000,4582.6201171875,4858.39404296875,4709.9375,,34.35972040146625,58.87017689117098,-14.661192577943211,,30.29569739514554,45.27821002102517
2000-03-16,4717.759765625,4455.10009765625,4658.43994140625,4717.39013671875,2041510000,4717.39013671875,4792.50009765625,4724.42451171875,,35.81280473712104,51.18438608162045,5.069642048122219,,44.71421874201255,51.79530474300784
2000-03-17,4805.93994140625,4702.02978515625,4702.02978515625,4798.1298828125,1691530000,4798.1298828125,4742.40205078125,4736.885009765625,,40.75443246507379,47.70773484850147,26.84782769821844,,51.8713667904245,55.27637943210235
2000-03-20,4822.7001953125,4610.0,4812.14013671875,4610.0,1539860000,4610.0,4682.95400390625,4746.797998046875,,34.79167391851085,43.40238118238256,17.570259390767433,,38.085411776996196,46.703405289273284
2000-03-21,4712.240234375,4467.52978515625,4589.52001953125,4711.68017578125,1753310000,4711.68017578125,4683.9640625,4763.2760009765625,,35.819807638145065,40.87485665871775,25.709709596999687,,47.18865493749648,51.16876733138093
2000-03-22,4900.419921875,4736.89990234375,4750.5400390625,4864.75,1769510000,4864.75,4740.3900390625,4778.996997070312,,44.037231052378644,41.92898145908454,48.25373023896685,金叉,58.27188730079489,57.07498593259769
2000-03-23,4975.66015625,4865.10009765625,4874.169921875,4940.60986328125,1714160000,4940.60986328125,4785.033984375,4795.144995117187,,57.62014201724068,47.159368320006216,78.54168941170961,,62.90201765537249,59.70964233743719
2000-03-24,5078.85986328125,4902.830078125,4986.5400390625,4963.02978515625,1688970000,4963.02978515625,4818.01396484375,4813.771484375,,65.55687412899834,53.29187026274877,90.08688186149749,,64.30662637084419,60.49147702213461
2000-03-27,5022.22998046875,4946.60986328125,4994.419921875,4958.56005859375,1380380000,4958.56005859375,4887.7259765625,4832.806982421875,,70.6091694620984,59.06430333322224,93.69890171985068,,63.72936464381793,60.23725427931539
2000-03-28,4952.93017578125,4833.89013671875,4939.0498046875,4833.89013671875,1490090000,4833.89013671875,4912.16796875,4839.6669921875,,67.31508337801525,61.81456334943126,78.31612343518323,,49.00544723850165,53.40768580469998
2000-03-29,4860.02001953125,4641.009765625,4860.02001953125,4644.669921875,1738270000,4644.669921875,4868.151953125,4832.696484375,,54.5354507079176,59.388192468175035,44.82996718740273,死叉,34.49156078926954,44.96636701864515
2000-03-30,4683.8798828125,4355.68994140625,4540.43994140625,4457.89013671875,1925860000,4457.89013671875,4771.6080078125,4817.865502929688,,41.06771778244271,53.28136757166969,16.64041820398876,,25.533816156680572,38.42625093001677
2000-03-31,4606.47998046875,4381.3798828125,4550.2099609375,4572.830078125,2118100000,4572.830078125,4693.56806640625,4800.767504882812,,37.38719754876784,47.98331089663961,16.1949708530243,,37.51694969266104,43.903506804332984
2000-04-03,4572.83984375,4193.10009765625,4494.89013671875,4223.68017578125,1739920000,4223.68017578125,4546.59208984375,4766.709008789063,,26.075602428232347,40.68074140650022,-3.13467552830339,,23.646302176822186,33.9081012837837
