Date,High,Low,Open,Close,Volume,Adj Close,MA_5days,MA_20days,MA_240days,K_value,D_value,J_value,KDJ_金叉死叉,RSI6,RSI12
1999-12-31,1472.4200439453125,1458.18994140625,1464.469970703125,1469.25,374050000,1469.25,,,,,,,,,
2000-01-03,1478.0,1438.3599853515625,1469.25,1455.219970703125,931800000,1455.219970703125,,,,,,,,,
2000-01-04,1455.219970703125,1397.4300537109375,1455.219970703125,1399.4200439453125,1009000000,1399.4200439453125,,,,,,,,,
2000-01-05,1413.27001953125,1377.6800537109375,1399.4200439453125,1402.1099853515625,1085500000,1402.1099853515625,,,,,,,,,
2000-01-06,1411.9000244140625,1392.0999755859375,1402.1099853515625,1403.449951171875,1092300000,1403.449951171875,1425.889990234375,,,,,,,,
2000-01-07,1441.469970703125,1400.72998046875,1403.449951171875,1441.469970703125,1225200000,1441.469970703125,1420.333984375,,,,,,,,
2000-01-10,1464.3599853515625,1441.469970703125,1441.469970703125,1457.5999755859375,1064800000,1457.5999755859375,1420.8099853515625,,,,,,,45.44956072385918,
2000-01-11,1458.6600341796875,1434.4200439453125,1457.5999755859375,1438.56005859375,1014000000,1438.56005859375,1428.63798828125,,,,,,,38.56607761442338,
2000-01-12,1442.5999755859375,1427.0799560546875,1438.56005859375,1432.25,974600000,1432.25,1434.6659912109376,,,54.39590859810105,54.39590859810105,54.39590859810106,,36.37512662720325,
2000-01-13,1454.199951171875,1432.25,1432.25,1449.6800537109375,1030400000,1449.6800537109375,1443.91201171875,,,64.82058745152534,60.650715910155625,73.16033053426477,金叉,46.45768833095054,
2000-01-14,1473.0,1449.6800537109375,1449.6800537109375,1465.1500244140625,1085900000,1465.1500244140625,1448.6480224609375,,,77.58354238933254,68.67152845292362,95.40757026215036,,54.18949595337858,
2000-01-18,1465.1500244140625,1451.300048828125,1465.1500244140625,1455.1400146484375,1056700000,1455.1400146484375,1448.1560302734374,,,79.11198171012433,73.00833211360698,91.31928090315901,,48.725996459124225,
2000-01-19,1461.3900146484375,1448.6800537109375,1455.1400146484375,1455.9000244140625,1087800000,1455.9000244140625,1451.6240234375,,,79.01633584255694,75.31472217069205,86.41956318628672,,49.19270717045161,46.61219563723732
2000-01-20,1465.7099609375,1438.5400390625,1455.9000244140625,1445.5699462890625,1100700000,1445.5699462890625,1454.2880126953125,,,72.81479632056785,74.40121543147374,69.64195809875608,死叉,42.83354069938314,44.09043205451692
2000-01-21,1453.1800537109375,1439.5999755859375,1445.5699462890625,1441.3599853515625,1209800000,1441.3599853515625,1452.6239990234376,,,58.044597315382376,68.61006700668958,36.91365793276799,,40.286616766822846,43.05483744060089
2000-01-24,1454.0899658203125,1395.4200439453125,1441.3599853515625,1401.530029296875,1115800000,1401.530029296875,1439.9,,,40.64264332224962,58.90907484207892,4.109780282591004,,24.050791262963195,34.654053864252894
2000-01-25,1414.260009765625,1388.489990234375,1401.530029296875,1410.030029296875,1073700000,1410.030029296875,1430.8780029296875,,,35.456235578349414,50.88267671942861,4.603353296191031,,31.155898817833318,37.49341900613722
2000-01-26,1412.72998046875,1400.1600341796875,1410.030029296875,1404.0899658203125,1117300000,1404.0899658203125,1420.5159912109375,,,29.690613308004053,43.69399280513185,1.683854313748455,,28.889478226248894,36.29125075785341
2000-01-27,1418.8599853515625,1370.989990234375,1404.0899658203125,1398.56005859375,1129500000,1398.56005859375,1411.114013671875,,,28.79229894413983,38.66866358681697,9.039569658785553,,26.718200244059975,35.146763741474516
2000-01-28,1398.56005859375,1356.199951171875,1398.56005859375,1360.1600341796875,1095800000,1360.1600341796875,1394.8740234375,1429.3250061035155,,20.335077759168247,32.510001366429016,-4.014769455353289,,16.428997934893363,28.36939362726308
2000-01-31,1394.47998046875,1350.1400146484375,1360.1600341796875,1394.4599609375,993800000,1394.4599609375,1393.460009765625,1425.5855041503905,,26.37073908546692,30.453011315886673,18.206194624627408,,40.846366974381404,39.69978639308455
2000-02-01,1412.489990234375,1384.7900390625,1394.4599609375,1409.280029296875,981000000,1409.280029296875,1393.310009765625,1423.288507080078,,34.66640477349376,31.862303313724226,40.274607693032834,金叉,48.628579588339306,43.8836841529102
2000-02-02,1420.6099853515625,1403.489990234375,1409.280029296875,1409.1199951171875,1038600000,1409.1199951171875,1394.316015625,1423.773504638672,,42.040718461864344,35.262874104681515,55.59640717623,,48.54582019484641,43.84784468399104
2000-02-03,1425.780029296875,1398.52001953125,1409.1199951171875,1424.969970703125,1146500000,1424.969970703125,1399.597998046875,1424.91650390625,,52.037873540132075,40.86306653363229,74.38748755313165,,57.20233184005967,48.40092018576651
2000-02-04,1435.9100341796875,1420.6300048828125,1424.969970703125,1424.3699951171875,1045100000,1424.3699951171875,1412.439990234375,1425.9625061035156,,63.552058678300476,48.433747848042316,93.78868033881679,,56.76850547139159,48.23939738478429
2000-02-07,1427.1500244140625,1413.3299560546875,1424.3699951171875,1424.239990234375,918100000,1424.239990234375,1418.39599609375,1425.101007080078,,71.17112643545714,56.0180058522743,101.4773676018228,,56.656777628388014,48.20137369303024
2000-02-08,1441.8299560546875,1424.239990234375,1424.239990234375,1441.719970703125,1047700000,1441.719970703125,1424.883984375,1424.3070068359375,,80.74508518167015,64.26408537740615,113.70708479019814,,67.10324658531667,53.56953192271008
2000-02-09,1444.550048828125,1411.6500244140625,1441.719970703125,1411.7099609375,1050500000,1411.7099609375,1425.4019775390625,1422.964501953125,,75.56698915219636,68.03285334554312,90.63526076550284,,44.83890830202139,44.86192651807137
2000-02-10,1422.0999755859375,1406.4300537109375,1411.699951171875,1416.8299560546875,1058800000,1416.8299560546875,1423.773974609375,1422.1934997558594,,73.92386864266808,69.99691887844845,81.77776817110734,,48.347571341325626,46.48105170997361
2000-02-11,1416.8299560546875,1378.8900146484375,1416.8299560546875,1387.1199951171875,1025700000,1387.1199951171875,1416.323974609375,1419.065496826172,,53.45792073002179,64.48318254517818,31.407397099709016,死叉,33.506822050908035,39.19516471582343
2000-02-14,1394.9300537109375,1380.530029296875,1387.1199951171875,1389.93994140625,927300000,1389.93994140625,1409.46396484375,1415.3049926757812,,41.24719225214173,56.737162240001496,10.267252276422198,,35.75304927914855,40.16629984027291
2000-02-15,1407.719970703125,1376.25,1389.93994140625,1402.050048828125,1092100000,1402.050048828125,1401.52998046875,1412.6504943847656,,40.0895822835343,51.18763926179976,17.893468327003376,,45.279199849878395,44.3315973403685
2000-02-16,1404.550048828125,1385.5799560546875,1402.050048828125,1387.6700439453125,1018800000,1387.6700439453125,1396.7219970703125,1409.238995361328,,32.29954761340371,44.8913593662518,7.115924107707528,,37.38130024036355,40.664556057679306
2000-02-17,1399.8800048828125,1380.0699462890625,1387.6700439453125,1388.260009765625,1034800000,1388.260009765625,1391.0080078125,1406.3734985351562,,27.394298615260283,39.058851796113565,4.065192253553718,,37.914453949182715,40.88341692809854
2000-02-18,1388.5899658203125,1345.3199462890625,1388.260009765625,1346.0899658203125,1042300000,1346.0899658203125,1382.802001953125,1401.6099975585937,,18.52137420114337,32.212905435992695,-8.861688268555284,,21.9119516503631,31.751140991059074
2000-02-22,1358.1099853515625,1331.8800048828125,1346.0899658203125,1352.1700439453125,980000000,1352.1700439453125,1375.2480224609376,1399.1419982910156,,18.35037099233673,27.5920063999784,-0.13289982294660518,,27.22623023589143,34.06759882454872
2000-02-23,1370.1099853515625,1342.43994140625,1352.1700439453125,1360.68994140625,993700000,1360.68994140625,1366.9760009765625,1396.6749938964845,,22.87794692923868,26.020640950834892,16.592558886046255,,34.699068445722006,37.31976970260612
